地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,透視度(河川･湖沼),ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、２-ジクロロエチレン,１、２-ジクロロプロペン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルヘキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30210,20161004,東京湾　１６,東京湾（２）,C,1105,13,13,千葉県,晴れ,27.4,23.7,14,,,1.6,,7.9,3.2,,1.9,,,,0.49,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.22,,0.22,,,,,,,,<0.01,,0.039,,,1.3,1.2,,31.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30210,20161108,東京湾　１６,東京湾（２）,C,1155,11,0.5,千葉県,曇り,13.6,19.5,14.7,,,4.4,,8,7.7,,1.8,,2.30E+01,<0.5,0.48,0.056,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,0.18,,0.23,,,,,,,,0.24,1.5,0.036,,7.9,2.7,1.5,,32.6,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30210,20161108,東京湾　１６,東京湾（２）,C,1200,13,13.7,千葉県,曇り,13.6,17.8,14.7,,,4.4,,8,6.4,,1.7,,,,0.39,0.053,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.16,,0.19,,,,,,,,0.05,,0.038,,,2.6,0.8,,32.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30210,20161207,東京湾　１６,東京湾（２）,C,1140,11,0.5,千葉県,晴れ,9.7,15.7,14.9,,,4.1,,8,8.3,,1.7,,,,0.64,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,0.16,,0.21,,,,,,,,0.16,1.6,0.038,,6.8,1.7,1.3,,31.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30210,20161207,東京湾　１６,東京湾（２）,C,1145,13,13.9,千葉県,晴れ,9.7,16.1,14.9,,,4.1,,8,7.5,,1.6,,,,0.55,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054,0.16,,0.21,,,,,,,,0.1,,0.04,,,1.7,1.1,,31.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30210,20170111,東京湾　１６,東京湾（２）,C,1055,11,0.5,千葉県,快晴,8,11.5,14.1,,,3.3,,8,9,,2,,7.90E+02,<0.5,0.75,0.041,0.003,<0.00006,<0.0006,<0.0005,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.048,0.33,,0.37,<0.005,,,,,,,0.19,1.9,0.031,,2.7,2.9,2.8,,30.22,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30210,20170111,東京湾　１６,東京湾（２）,C,1105,13,13.1,千葉県,快晴,8,11.1,14.1,,,3.3,,8,8.1,,1.6,,,,0.59,0.033,0.002,<0.00006,0.001,,,,,,,,,,,,,,,,,,,,,,,,,0.048,0.3,,0.34,,,,,,,,0.11,,0.026,,,2.8,2.5,,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30210,20170208,東京湾　１６,東京湾（２）,C,1305,11,0.5,千葉県,晴れ,9.2,10.1,15.1,,,2.8,,8.1,9.9,,2.4,,,,0.57,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,0.28,,0.32,,,,,,,,0.04,1.5,0.005,,20,3.1,2.1,,31.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30210,20170208,東京湾　１６,東京湾（２）,C,1310,13,14.1,千葉県,晴れ,9.2,8.4,15.1,,,2.8,,8.1,9.6,,2,,,,0.55,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,0.28,,0.32,,,,,,,,0.05,,0.009,,,2.9,2.1,,31.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30210,20170306,東京湾　１６,東京湾（２）,C,1040,11,0.5,千葉県,一時雨,10.2,11.8,14.9,,,3.8,,8.3,11,,2.3,,,,0.55,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,0.21,,0.25,,,,,,,,0.11,1.6,0.003,,17,4.9,3.4,,32.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30210,20170306,東京湾　１６,東京湾（２）,C,1045,13,13.9,千葉県,一時雨,10.2,10.7,14.9,,,3.8,,8.2,9.1,,1.8,,,,0.45,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.19,,0.21,,,,,,,,0.07,,0.004,,,4.5,4.2,,32.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20160414,東京湾　１７,東京湾（１）,C,1120,11,0.5,千葉県,曇り,15.3,15.9,13.1,,,2.5,,8.1,8.1,,2.1,,,,0.54,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.16,,0.18,,,,,,,,0.16,1.5,0.031,,8.9,3.9,2.8,,30.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20160414,東京湾　１７,東京湾（１）,C,1124,13,12,千葉県,曇り,15.3,14.3,13.1,,,2.5,,8.1,6.8,,1.6,,,,0.41,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.13,,0.14,,,,,,,,0.11,,0.025,,,3,2.4,,32.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20160519,東京湾　１７,東京湾（１）,C,1055,11,0.5,千葉県,晴れ,21.6,20.3,11.3,,,2.3,,8.3,10,,3.4,,7.90E+02,<0.5,0.22,0.028,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.01,,0.013,,,,,,,,0.01,2,0.004,,29,4.4,3.4,,29.9,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20160519,東京湾　１７,東京湾（１）,C,1100,13,10.3,千葉県,晴れ,21.6,19.1,11.3,,,2.3,,8.2,6,,2,,,,0.25,0.021,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.03,,0.046,,,,,,,,0.04,,0.012,,,4.1,3,,32.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20160609,東京湾　１７,東京湾（１）,C,1305,11,0.5,千葉県,曇り,22.4,21.7,10.1,,,3.5,,8,6.9,,2.6,,,,0.72,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.12,,0.15,,,,,,,,0.19,1.9,0.051,,3.3,2.3,1.8,,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20160609,東京湾　１７,東京湾（１）,C,1310,13,9.1,千葉県,曇り,22.4,18.9,10.1,,,3.5,,8,5.6,,1.4,,,,0.52,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.07,,0.099,,,,,,,,0.11,,0.039,,,1.8,1.8,,32.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20160707,東京湾　１７,東京湾（１）,C,1129,11,0.5,千葉県,晴れ,29.8,24.1,10.1,,,2.2,,8.1,7.4,,3.4,,4.90E+01,<0.5,0.46,0.048,0.008,,,<0.0005,<0.1,<0.001,<0.005,0.002,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.021,0.07,,0.096,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.01,2.6,0.015,,12,2.2,1.5,,30.97,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20160707,東京湾　１７,東京湾（１）,C,1139,13,9.1,千葉県,晴れ,29.8,24,10.1,,,2.2,,8.1,6.8,,3.3,,,,0.42,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.04,,0.067,,,,,,,,0.01,,0.013,,,2.2,1.6,,31.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20160802,東京湾　１７,東京湾（１）,C,1120,11,0.5,千葉県,曇り,26.8,25.8,12,,,1.8,,8.1,7.9,,3.1,,,,0.54,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.1,,0.11,,,,,,,,0.17,2.1,0.046,,16,3.3,2.4,,29.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20160802,東京湾　１７,東京湾（１）,C,1125,13,11,千葉県,曇り,26.8,23.1,12,,,1.8,,8,4.8,,1.9,,,,0.42,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.05,,0.065,,,,,,,,0.18,,0.04,,,2.6,2.2,,31.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20160916,東京湾　１７,東京湾（１）,C,1255,11,0.5,千葉県,曇り,25.2,25.9,12.3,,,3.6,,7.9,4.7,,3.8,,,,0.72,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.29,,0.32,,,,,,,,0.15,3.6,0.08,,7.4,2.5,2,,25.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20160916,東京湾　１７,東京湾（１）,C,1300,13,11.3,千葉県,曇り,25.2,24.2,12.3,,,3.6,,7.9,2.4,,2.2,,,,0.54,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.29,,0.29,,,,,,,,0.12,,0.06,,,2.6,2.4,,31.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20161004,東京湾　１７,東京湾（１）,C,1115,11,0.5,千葉県,晴れ,28.5,25.8,10.8,,,1.6,,8.2,9.5,,3.9,,,,0.61,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.22,,0.22,,,,,,,,<0.01,3.1,0.017,,23,2.9,2.2,,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20161004,東京湾　１７,東京湾（１）,C,1120,13,9.8,千葉県,晴れ,28.5,24.4,10.8,,,1.6,,8,3,,2.7,,,,0.51,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.17,,0.17,,,,,,,,<0.01,,0.029,,,1.9,1.6,,30.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20161108,東京湾　１７,東京湾（１）,C,1135,11,0.5,千葉県,曇り,13.9,19.6,13.3,,,4,,8,7.7,,2,,2.40E+02,<0.5,0.47,0.069,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.24,,0.27,,,,,,,,<0.01,1.9,0.053,,7.4,2.8,0.7,,30.52,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20161108,東京湾　１７,東京湾（１）,C,1140,13,12.3,千葉県,曇り,13.9,18.1,13.3,,,4,,8,6.3,,1.9,,,,0.37,0.054,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.17,,0.2,,,,,,,,<0.01,,0.039,,,1.8,1,,32.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20161207,東京湾　１７,東京湾（１）,C,1300,11,0.5,千葉県,晴れ,10.2,15.9,12.7,,,3.6,,8,8.6,,1.9,,,,0.54,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,0.18,,0.22,,,,,,,,0.03,1.7,0.049,,5.1,1.9,1.4,,29.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20161207,東京湾　１７,東京湾（１）,C,1305,13,11.7,千葉県,晴れ,10.2,15.6,12.7,,,3.6,,8,7.8,,1.9,,,,0.46,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,0.16,,0.21,,,,,,,,0.02,,0.041,,,1.7,1.3,,31.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20170111,東京湾　１７,東京湾（１）,C,1115,11,0.5,千葉県,晴れ,8.4,11.6,11.5,,,2.7,,8,8.5,,2.5,,3.30E+02,<0.5,0.87,0.06,0.007,,,<0.0005,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.044,0.39,,0.43,<0.005,,,,,,,0.23,2,0.044,,1.6,3.5,2.7,,27.24,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20170111,東京湾　１７,東京湾（１）,C,1125,13,10.5,千葉県,晴れ,8.4,11.2,11.5,,,2.7,,8,8.1,,1.7,,,,0.58,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,0.3,,0.34,,,,,,,,0.11,,0.028,,,3.1,2.6,,31.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20170208,東京湾　１７,東京湾（１）,C,1240,11,0.5,千葉県,晴れ,8.6,11.7,13.4,,,2.6,,8.1,9.7,,1.9,,,,0.54,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.28,,0.31,,,,,,,,0.05,1.5,0.009,,17,2.8,2.1,,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20170208,東京湾　１７,東京湾（１）,C,1225,13,12.4,千葉県,晴れ,8.6,9.2,13.4,,,2.6,,8.1,9.4,,1.8,,,,0.59,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.27,,0.3,,,,,,,,0.04,,0.009,,,2.8,2.3,,32.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20170306,東京湾　１７,東京湾（１）,C,1100,11,0.5,千葉県,一時雨,10.3,12,11.5,,,3.6,,8.2,11,,2,,,,0.37,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.16,,0.18,,,,,,,,<0.01,1.8,0.003,,19,7.2,2.2,,32.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30220,20170306,東京湾　１７,東京湾（１）,C,1105,13,10.5,千葉県,一時雨,10.3,11.1,11.5,,,3.6,,8.2,8.9,,1.8,,,,0.4,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.17,,0.19,,,,,,,,0.05,,0.005,,,4.3,2.1,,32.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30230,20160414,東京湾　１８,東京湾（１２）,B,1133,11,0.5,千葉県,曇り,15.5,15.8,14.5,,,4.3,,8.2,8.9,,2.3,,,,0.39,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.12,,0.13,,,,,,,,0.05,1.2,0.012,,10,3.8,2.3,,32.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30230,20160414,東京湾　１８,東京湾（１２）,B,1136,13,13.5,千葉県,曇り,15.5,14.5,14.5,,,4.3,,8.1,7.3,,1.4,,,,0.36,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.11,,0.13,,,,,,,,0.08,,0.019,,,2.7,2,,32.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30230,20160519,東京湾　１８,東京湾（１２）,B,1113,11,0.5,千葉県,晴れ,21.1,20.1,12.9,,,2.8,,8.3,10,,3.6,,4.50E+00,<0.5,0.24,0.021,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.01,1.7,0.003,,26,4.2,3.3,,32.04,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30230,20160519,東京湾　１８,東京湾（１２）,B,1120,13,11.9,千葉県,晴れ,21.1,19.1,12.9,,,2.8,,8.3,6,,3.3,,,,0.29,0.02,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.04,,0.003,,,4.4,3.5,,32.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30230,20160609,東京湾　１８,東京湾（１２）,B,1328,11,0.5,千葉県,曇り,22.2,21.4,11.6,,,4.5,,8.1,7.1,,1.6,,,,0.49,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.06,,0.085,,,,,,,,0.08,1.2,0.027,,4.1,2,1.5,,33.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30230,20160609,東京湾　１８,東京湾（１２）,B,1334,13,10.5,千葉県,曇り,22.2,19.8,11.6,,,4.5,,8,5.3,,1.3,,,,0.49,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.07,,0.099,,,,,,,,0.06,,0.033,,,2,1.5,,33.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30230,20160707,東京湾　１８,東京湾（１２）,B,1218,11,0.5,千葉県,晴れ,28.3,24.9,11.8,,,3,,8.3,10,,3.7,,<2.0E+00,<0.5,0.31,0.03,<0.001,<0.00006,<0.0006,<0.0005,<0.1,<0.001,<0.005,0.002,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,<0.012,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.01,2.6,0.004,,10,2.4,1.6,,31.88,,<0.05,<0.002,<0.001,,,,,,<0.008,,,,,,,,,,,,,,,,,,0.009,<0.0002,<0.00004,<0.02,0.0029,<0.02,<0.003,<0.00004,<0.002,<0.001
30230,20160707,東京湾　１８,東京湾（１２）,B,1228,13,10.8,千葉県,晴れ,28.3,23.1,11.8,,,3,,8.1,5.8,,3.1,,,,0.35,0.037,<0.001,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.04,,0.056,,,,,,,,0.01,,0.019,,,2,1.2,,32.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30230,20160802,東京湾　１８,東京湾（１２）,B,1135,11,0.5,千葉県,曇り,26.7,25.8,7.1,,,2.5,,8.3,9.3,,3.2,,,,0.37,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.14,1.6,0.022,,14,3.3,2.3,,30.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30230,20160802,東京湾　１８,東京湾（１２）,B,1140,13,6.1,千葉県,曇り,26.7,23.2,7.1,,,2.5,,8.1,5.7,,2.8,,,,0.43,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,<0.01,,0.014,,,,,,,,0.13,,0.024,,,3.2,2.2,,31.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30230,20160916,東京湾　１８,東京湾（１２）,B,1310,11,0.5,千葉県,曇り,25.1,26.1,13.1,,,4.4,,8.1,6.7,,3.3,,,,0.48,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.19,,0.21,,,,,,,,0.13,2.2,0.029,,14,2.4,1.7,,28.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30230,20160916,東京湾　１８,東京湾（１２）,B,1315,13,12.1,千葉県,曇り,25.1,24.1,13.1,,,4.4,,8,3,,1.9,,,,0.41,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.22,,0.22,,,,,,,,0.12,,0.045,,,1.5,1.5,,31.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30230,20161004,東京湾　１８,東京湾（１２）,B,1133,11,0.5,千葉県,晴れ,28.4,25.6,13,,,1.2,,8.5,11,,4.4,,,,0.54,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,2,<0.003,,66,5.2,2.2,,27.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30230,20161004,東京湾　１８,東京湾（１２）,B,1135,13,12,千葉県,晴れ,28.4,23.4,13,,,1.2,,8,4.2,,1.9,,,,0.44,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.18,,0.18,,,,,,,,<0.01,,0.026,,,1.6,1,,31.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30230,20161108,東京湾　１８,東京湾（１２）,B,1120,11,0.5,千葉県,曇り,14.3,19.6,13.8,,,5,,8,6.8,,2,,2.00E+00,<0.5,0.34,0.054,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.18,,0.2,,,,,,,,<0.01,1.8,0.038,,5.9,2.1,1,,32.91,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30230,20161108,東京湾　１８,東京湾（１２）,B,1125,13,12.8,千葉県,曇り,14.3,18.1,13.8,,,5,,8,6.6,,1.7,,,,0.39,0.053,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.17,,0.19,,,,,,,,<0.01,,0.037,,,2.3,0.7,,33.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30230,20161207,東京湾　１８,東京湾（１２）,B,1330,11,0.5,千葉県,晴れ,10.2,15.7,14.4,,,4.3,,8,8.4,,1.9,,,,0.48,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054,0.16,,0.21,,,,,,,,0.03,1.4,0.037,,6.8,1.8,1,,31.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30230,20161207,東京湾　１８,東京湾（１２）,B,1335,13,13.4,千葉県,晴れ,10.2,14.9,14.4,,,4.3,,8,7.4,,1.7,,,,0.41,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,0.14,,0.18,,,,,,,,0.03,,0.037,,,1.4,1.2,,32.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30230,20170111,東京湾　１８,東京湾（１２）,B,1135,11,0.5,千葉県,晴れ,8.5,12.5,14,,,5.3,,8,8.6,,1.6,,4.90E+01,<0.5,0.57,0.035,0.002,<0.00006,<0.0006,<0.0005,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.047,0.29,,0.33,<0.005,,,,,,,0.09,1.1,0.024,,2.7,3,2.7,,31.97,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
