地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候コード,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン,ジブロモクロロメタン,ブロモホルム生成能,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,ＰＦОＳ,ＰＦОＳ（直鎖体）,ＰＦОＡ,ＰＦОＡ（直鎖体）,ＰＦОＳ及びＰＦОＡ,クロロホルム,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30020,20220201,東京湾　２,東京湾（４）,C,1357,上層（表層）,0.5,千葉県,晴れ,7,8.6,7.6,,,2.2,8.2,11,,3.1,,,,0.73,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.26,,,0.29,,,,,,,,0.11,2.1,0.015,,13,2.4,1.1,,31.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20220201,東京湾　２,東京湾（４）,C,1357,下層,6.6,千葉県,晴れ,7,8.6,7.6,,,2.2,8.1,9.9,,2.9,,,,0.62,0.045,,,,9.9,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.22,,,0.25,,,,,,,,0.07,,0.011,,,2.2,1.1,,31.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20220301,東京湾　２,東京湾（４）,C,1231,上層（表層）,0.5,千葉県,晴れ,11,9.9,7.5,,,1.5,8.4,14,,3.6,,,,0.71,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.21,,,0.24,,,,,,,,0.07,2.4,0.006,,21,2,1.2,,30.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30020,20220301,東京湾　２,東京湾（４）,C,1231,下層,6.5,千葉県,晴れ,11,9.4,7.5,,,1.5,8.4,12,,2.9,,,,0.56,0.053,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.11,,,0.13,,,,,,,,<0.01,,<0.003,,,2.5,1.1,,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20210407,船橋　１,東京湾（３）,C,930,上層（表層）,0.5,船橋市,晴れ,15.3,15.2,10.9,,,3.8,8.1,7.8,,3.3,,,,1.2,0.13,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.62,,,0.65,,,,,,,,0.13,2.5,0.099,,6,1.8,1,,28.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20210407,船橋　１,東京湾（３）,C,935,下層,9.9,船橋市,晴れ,15.3,15.5,10.9,,,3.8,7.8,3.9,,3,,,,1.2,0.22,0.004,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.12,,,0.14,,,,,,,,0.45,1.9,0.12,,,1.4,1,,32.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20210512,船橋　１,東京湾（３）,C,934,上層（表層）,0.5,船橋市,薄曇り,19.8,18.8,9.3,,,1.3,8.4,11,,8.1,,,,1.5,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.43,,,0.46,,,,,,,,0.01,2.7,0.052,,100,4,1,,27.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20210512,船橋　１,東京湾（３）,C,0,下層,8.3,船橋市,薄曇り,19.8,18,9.3,,,1.3,8.1,5.7,,3.4,,,,0.62,0.11,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.14,,,0.16,,,,,,,,0.15,1.9,0.08,,,1.7,1,,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20210615,船橋　１,東京湾（３）,C,950,上層（表層）,0.5,船橋市,晴れ,26.8,25.1,10.8,,,1.8,8.5,8.5,,6.3,,7.90E+01,<0.5,1.6,0.1,0.004,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,0.054,0.51,,,0.57,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.22,4.2,0.023,,30,3.5,2,,22.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20210615,船橋　１,東京湾（３）,C,958,下層,9.8,船橋市,晴れ,26.8,23,10.8,,,1.8,8.2,1.1,,3.1,,,,0.83,0.12,0.004,<0.00006,<0.0006,1.1,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.01,,,0.022,,,,,,,,0.35,2.5,0.079,,,2.1,1,,29.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20210615,船橋　１,東京湾（３）,C,958,混合,,船橋市,晴れ,26.8,,10.8,,,1.8,,,,,,,,,,,,,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,,,,,,<0.005,,,,,,,,,,,,,,,,,,<0.002,<0.001,,,,,,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,0.007,<0.0002,<0.00004,0.1,0.0022,0.0000038,0.0000029,0.0000022,0.0000019,0.0000061,<0.008,<0.02,<0.003,<0.00004,<0.002,<0.001
30030,20210721,船橋　１,東京湾（３）,C,948,上層（表層）,0.5,船橋市,晴れ,29.1,30,10.5,,,1.3,8.8,12,,8.7,,,,1.5,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.1,,,0.12,,,,,,,,0.01,4.6,0.039,,43,4.3,3,,21.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20210721,船橋　１,東京湾（３）,C,950,下層,9.5,船橋市,晴れ,29.1,23.2,10.5,,,1.3,7.8,0.5,,3.6,,,,0.76,0.18,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.01,,,<0.012,,,,,,,,0.38,2.2,0.16,,,1.7,1,,30.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20210804,船橋　１,東京湾（３）,C,1010,上層（表層）,0.5,船橋市,晴れ,30,30.1,13.3,,,1.6,8.8,12,,7,,7.00E+00,0.5,1,0.1,0.005,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.02,,,0.03,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.01,4,0.027,,67,3.1,2,,23.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20210804,船橋　１,東京湾（３）,C,1015,下層,12.3,船橋市,晴れ,30,23.3,13.3,,,1.6,7.7,0.5,,4.8,,,,1.2,0.3,0.002,<0.00006,0.0009,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.01,,,0.013,,,,,,,,0.63,3.8,0.27,,,1.5,1,,31.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20210804,船橋　１,東京湾（３）,C,1015,混合,,船橋市,晴れ,30,,13.3,,,1.6,,,,,,,,,,,,,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,,,,,,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20210922,船橋　１,東京湾（３）,C,955,上層（表層）,0.5,船橋市,晴れ,25.4,24.2,8.1,,,2.2,8.1,7.8,,4.4,,,,0.66,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.17,,,0.19,,,,,,,,0.01,2.4,0.075,,41,2.2,1,,28.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20210922,船橋　１,東京湾（３）,C,1000,下層,7.05,船橋市,晴れ,25.4,23.1,8.1,,,2.2,7.8,2.3,,2.9,,,,0.71,0.17,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.05,,,0.064,,,,,,,,0.23,1.7,0.12,,,1.5,1,,31.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20211022,船橋　１,東京湾（３）,C,1016,上層（表層）,0.5,船橋市,雨,11.6,18.8,10.1,,,3.4,7.7,5.5,,1.7,,,,0.83,0.14,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.21,,,0.23,,,,,,,,0.19,1.3,0.12,,1.4,1.2,1,,31.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20211022,船橋　１,東京湾（３）,C,1019,下層,9.1,船橋市,雨,11.6,19.6,10.1,,,3.4,7.8,2.8,,1.6,,,,0.45,0.11,0.002,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.15,,,0.17,,,,,,,,0.13,1.2,0.098,,,1.1,1,,32.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20211115,船橋　１,東京湾（３）,C,955,上層（表層）,0.5,船橋市,快晴,17.4,16.4,4.2,,,3,7.9,8.5,,3.1,,,,1.7,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,0.96,,,1,,,,,,,,0.18,2.7,0.13,,14,1.8,1,,26.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20211115,船橋　１,東京湾（３）,C,959,下層,3.2,船橋市,快晴,17.4,16.3,4.2,,,3,7.9,7.7,,3.3,,,,0.85,0.12,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,0.052,0.44,,,0.49,,,,,,,,0.12,2.4,0.078,,,1.6,1,,29.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20211207,船橋　１,東京湾（３）,C,918,上層（表層）,0.5,船橋市,曇り,12.6,13.8,4.9,,,4.7,7.9,7.3,,2.6,,1.70E+02,0.5,0.8,0.078,0.004,<0.00006,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.39,,,0.43,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.11,1.9,0.056,,4.6,1.3,1,,30.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20211207,船橋　１,東京湾（３）,C,925,下層,3.91,船橋市,曇り,12.6,13.9,4.9,,,4.7,8,6.9,,2.5,,,,0.8,0.075,0.003,<0.00006,<0.0006,6.9,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.41,,,0.45,,,,,,,,0.12,2,0.057,,,1.3,1,,30.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20211207,船橋　１,東京湾（３）,C,925,混合,,船橋市,曇り,12.6,,4.9,,,4.7,,,,,,,,,,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,,,,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20220124,船橋　１,東京湾（３）,C,1317,上層（表層）,0.5,船橋市,晴れ,11,8.8,4.4,,,2.8,8.3,12,,3.8,,,,0.87,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,0.51,,,0.56,,,,,,,,0.01,2.1,0.02,,23,2.5,1,,30.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20220124,船橋　１,東京湾（３）,C,1321,下層,3.4,船橋市,晴れ,11,8.5,4.4,,,2.8,8.3,12,,3.8,,,,0.88,0.061,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,0.042,0.41,,,0.46,,,,,,,,0.01,1.8,0.019,,,2.2,1,,31.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20220203,船橋　１,東京湾（３）,C,919,上層（表層）,0.5,船橋市,晴れ,4.3,7.7,11,,,3.6,8.1,10,,3.1,,3.30E+01,<0.5,0.85,0.057,0.004,<0.00006,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.5,,,0.53,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.02,1.7,0.026,,25,1.9,1,,31.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20220203,船橋　１,東京湾（３）,C,924,下層,10,船橋市,晴れ,4.3,8.3,11,,,3.6,8.1,10,,3.6,,,,0.7,0.072,0.001,<0.00006,<0.0006,10,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.32,,,0.36,,,,,,,,0.05,1.6,0.023,,,1.8,1,,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20220203,船橋　１,東京湾（３）,C,924,混合,,船橋市,晴れ,4.3,,11,,,3.6,,,,,,,,,,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,,,,,,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20220310,船橋　１,東京湾（３）,C,1320,上層（表層）,0.5,船橋市,薄曇り,14.2,10.6,3.8,,,2.8,8.2,11,,4.5,,,,1.1,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.32,,,0.35,,,,,,,,0.02,2.3,0.019,,24,1.6,1,,30.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20220310,船橋　１,東京湾（３）,C,1323,下層,2.8,船橋市,薄曇り,14.2,10,3.8,,,2.8,8.3,11,,5.2,,,,0.9,0.074,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.32,,,0.34,,,,,,,,0.02,2.2,0.018,,,1.5,1,,31.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20210407,船橋　２,東京湾（９）,B,1000,上層（表層）,0.5,船橋市,晴れ,14.8,16.3,8.5,,,4,8.1,7.5,,3.4,,,,0.89,0.083,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.41,,,0.43,,,,,,,,0.1,2.4,0.05,,6,1.6,1,,29.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20210407,船橋　２,東京湾（９）,B,1006,下層,7.45,船橋市,晴れ,14.8,15.9,8.5,,,4,7.9,3.8,,2.2,,,,0.85,0.11,0.003,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.16,,,0.18,,,,,,,,0.25,1.7,0.1,,,1.3,1,,32.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20210512,船橋　２,東京湾（９）,B,1007,上層（表層）,0.5,船橋市,薄曇り,20.1,18.5,6.6,,,1.3,8.5,13,,12,,,,1.6,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.15,,,0.17,,,,,,,,0.01,3.2,0.039,,140,4.7,2,,29.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20210512,船橋　２,東京湾（９）,B,1009,下層,5.56,船橋市,薄曇り,20.1,,6.6,,,1.3,8.4,9.3,,6.3,,,,0.94,0.093,,,,9.3,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.14,,,0.15,,,,,,,,0.02,2.7,0.026,,,2.6,1,,29.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20210615,船橋　２,東京湾（９）,B,1037,上層（表層）,0.5,船橋市,晴れ,26.1,25.8,7.7,,,2.8,8.6,10,,4.9,,7.00E+00,<0.5,1,0.07,0.013,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.34,,,0.37,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.05,3.8,0.015,,16,2.7,2,,25.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20210615,船橋　２,東京湾（９）,B,1045,下層,6.7,船橋市,晴れ,26.1,24,7.7,,,2.8,8.6,6.6,,3.6,,,,0.43,0.046,0.002,<0.00006,<0.0006,6.6,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.01,,,<0.012,,,,,,,,0.03,2.8,0.013,,,2.1,1,,29.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20210615,船橋　２,東京湾（９）,B,1045,混合,,船橋市,晴れ,26.1,,7.7,,,2.8,,,,,,,,,,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,,,,,,<0.005,,,,,,,,,,,,,,,,,,<0.002,<0.001,,,,,,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,0.007,<0.0002,<0.00004,0.02,0.0023,0.0000018,0.0000014,0.0000026,0.0000023,0.0000044,<0.008,<0.02,<0.003,<0.00004,<0.002,<0.001
30040,20210721,船橋　２,東京湾（９）,B,1021,上層（表層）,0.5,船橋市,晴れ,29.9,28.9,7.1,,,2,8.7,9.7,,7.2,,,,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.01,,,0.021,,,,,,,,0.01,4,0.022,,47,3.3,2,,22.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20210721,船橋　２,東京湾（９）,B,1025,下層,6.1,船橋市,晴れ,29.9,27.6,7.1,,,2,8.4,4.9,,4.2,,,,0.71,0.073,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.05,,,0.066,,,,,,,,0.14,3,0.028,,,2.4,1,,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20210804,船橋　２,東京湾（９）,B,1045,上層（表層）,0.5,船橋市,晴れ,30.5,29,8.2,,,2,8.7,11,,6.7,,2.00E+00,0.5,0.81,0.081,0.004,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.01,,,<0.012,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.01,3.3,0.016,,35,2.7,1,,24.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20210804,船橋　２,東京湾（９）,B,1050,下層,7.2,船橋市,晴れ,30.5,28.3,8.2,,,2,8.4,5.8,,4.8,,,,0.78,0.075,0.004,<0.00006,<0.0006,5.8,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.01,,,0.02,,,,,,,,0.03,2.9,0.02,,,2.2,1,,27.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20210804,船橋　２,東京湾（９）,B,1050,混合,,船橋市,晴れ,30.5,,8.2,,,2,,,,,,,,,,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,,,,,,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20210922,船橋　２,東京湾（９）,B,1029,上層（表層）,0.5,船橋市,晴れ,25.5,25.1,7.3,,,2.4,8.5,12,,5.1,,,,0.57,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.01,,,<0.012,,,,,,,,0.01,2.3,0.024,,42,2.3,1,,29.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20210922,船橋　２,東京湾（９）,B,1035,下層,6.3,船橋市,晴れ,25.5,23.5,7.3,,,2.4,8,4.4,,2.9,,,,0.61,0.12,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.08,,,0.098,,,,,,,,0.08,1.7,0.091,,,1.6,1,,31.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20211022,船橋　２,東京湾（９）,B,1043,上層（表層）,0.5,船橋市,雨,11.9,18.7,7.5,,,3.6,7.9,6.2,,1.9,,,,0.58,0.11,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.19,,,0.21,,,,,,,,0.09,1.3,0.088,,12,1.2,1,,31.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20211022,船橋　２,東京湾（９）,B,1046,下層,6.5,船橋市,雨,11.9,19.4,7.5,,,3.6,7.8,3.8,,1.5,,,,0.54,0.11,0.001,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.13,,,0.14,,,,,,,,0.12,1.2,0.099,,,1.1,1,,32.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20211115,船橋　２,東京湾（９）,B,1030,上層（表層）,0.5,船橋市,快晴,18.1,16.4,7.2,,,3.6,8,8.6,,3.1,,,,0.68,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052,0.33,,,0.39,,,,,,,,0.03,1.9,0.049,,16,1.5,1,,30.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20211115,船橋　２,東京湾（９）,B,1035,下層,6.15,船橋市,快晴,18.1,16.7,7.2,,,3.6,7.9,6.7,,2.6,,,,0.69,0.083,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,0.053,0.26,,,0.32,,,,,,,,0.05,1.9,0.055,,,1.4,1,,30.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20211207,船橋　２,東京湾（９）,B,954,上層（表層）,0.5,船橋市,曇り,13,14,7.8,,,4.3,8,7.8,,2.5,,4.00E+00,0.5,0.74,0.062,0.002,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.31,,,0.35,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.08,1.9,0.041,,7.1,1.3,1,,30.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20211207,船橋　２,東京湾（９）,B,1004,下層,6.8,船橋市,曇り,13,14,7.8,,,4.3,8,6.3,,2.5,,,,0.72,0.061,0.002,<0.00006,<0.0006,6.3,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.3,,,0.34,,,,,,,,0.07,1.9,0.041,,,1.3,1,,30.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20211207,船橋　２,東京湾（９）,B,1004,混合,,船橋市,曇り,13,,7.8,,,4.3,,,,,,,,,,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,,,,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20220124,船橋　２,東京湾（９）,B,1345,上層（表層）,0.5,船橋市,晴れ,10.6,8.4,7.9,,,3.1,8.3,12,,3.7,,,,0.69,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.29,,,0.33,,,,,,,,0.01,1.6,0.012,,27,2.1,1,,31.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20220124,船橋　２,東京湾（９）,B,1351,下層,6.85,船橋市,晴れ,10.6,8.3,7.9,,,3.1,8.3,11,,3.1,,,,0.7,0.047,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.34,,,0.38,,,,,,,,0.01,1.6,0.014,,,1.8,1,,31.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20220203,船橋　２,東京湾（９）,B,956,上層（表層）,0.5,船橋市,晴れ,5.3,8.1,7.7,,,3.2,8.1,10,,3.6,,<2.0E+00,<0.5,0.61,0.047,<0.001,<0.00006,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.29,,,0.32,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.01,1.6,0.016,,35,1.8,1,,32.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20220203,船橋　２,東京湾（９）,B,1005,下層,6.65,船橋市,晴れ,5.3,8.5,7.7,,,3.2,8.1,11,,3.5,,,,0.59,0.053,0.002,<0.00006,0.001,11,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.27,,,0.3,,,,,,,,0.01,1.6,0.016,,,2,1,,32.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20220203,船橋　２,東京湾（９）,B,1005,混合,,船橋市,晴れ,5.3,,7.7,,,3.2,,,,,,,,,,,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,,,,,,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20220310,船橋　２,東京湾（９）,B,1350,上層（表層）,0.5,船橋市,薄曇り,14.2,10.4,7,,,3.9,8.2,11,,3.8,,,,0.94,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.3,,,0.33,,,,,,,,0.01,2.1,0.009,,14,1.4,1,,31.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
