地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域,透視度(河川･湖沼),ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
10980,20171120,小櫃橋,小櫃川下流,B,905,流心（中央）,0.26,千葉県,曇り,6.2,9.7,1.33,13.3,0.34,,>30.0,7.9,10,1,3.8,10,4.90E+03,,1.1,0.093,0.003,<0.00006,0.0092,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.08,<0.03,0.81,<0.1,0.84,<0.005,,,,,,,0.08,,,,,4.5,,27,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20171207,小櫃橋,小櫃川下流,B,1000,流心（中央）,0.22,千葉県,晴れ,9.6,10.1,1.13,10.6,0.23,,>30.0,8,10,0.5,2.6,4,4.90E+03,,1.2,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20180116,小櫃橋,小櫃川下流,B,938,流心（中央）,0.17,千葉県,晴れ,8.4,6.3,0.89,3.74,0.14,,>30.0,8,12,1,2.9,2,3.30E+03,,1.1,0.085,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.91,,0.94,,,,,,,,0.09,,,,,1.8,,31,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20180207,小櫃橋,小櫃川下流,B,1315,流心（中央）,0.27,千葉県,晴れ,6.6,7.9,1.35,9.26,0.32,,>30.0,8.1,12,1.5,3.3,3,3.30E+02,,1.1,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20180306,小櫃橋,小櫃川下流,B,1140,流心（中央）,0.26,千葉県,晴れ,10.9,12.5,1.33,24.9,0.59,,22,8,10,2.9,7,33,1.70E+04,,1.3,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.67,,0.7,,,,,,,,,,,,,3.8,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985,20170515,椿橋,小櫃川下流,B,1320,流心（中央）,0.45,千葉県,曇り,21.8,18.5,2.25,6.8,0.1,,>30.0,7.9,8.8,1.6,6.1,10,1.10E+05,,1.3,0.15,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.63,,0.66,,,,,,,,,,,,,5.5,,,,,,,,0.092,0.076,0.015,0.0018,<0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985,20170713,椿橋,小櫃川下流,B,1434,流心（中央）,0.39,千葉県,晴れ,30.5,30.4,1.95,2.98,0.09,,>30.0,8.5,11,2.6,5.8,7,1.10E+03,,0.65,0.13,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.19,,0.22,,,,,,,,,,,,,6.6,,,,,,,,0.086,0.064,0.019,0.0036,<0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985,20171120,椿橋,小櫃川下流,B,1004,流心（中央）,0.48,千葉県,曇り,7.7,9.8,2.42,5.34,0.06,,>30.0,7.8,10,0.6,3.4,7,4.90E+03,,1.1,0.09,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.85,,0.88,,,,,,,,,,,,,4.6,,,,,,,,0.07,0.051,0.016,0.0031,<0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985,20180116,椿橋,小櫃川下流,B,1108,流心（中央）,0.39,千葉県,晴れ,12,7.5,1.99,1.83,0.02,,>30.0,7.9,11,1.1,2.5,2,9.40E+02,,1.1,0.1,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.96,,0.99,,,,,,,,,,,,,1.6,,,,,,,,0.048,0.027,0.015,0.0064,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20170425,御腹川橋,御腹川,A,858,流心（中央）,0.15,千葉県,晴れ,19.8,15.2,0.3,0.16,0.19,,>30.0,8,9.8,0.6,3.2,3,2.30E+03,,0.84,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20170515,御腹川橋,御腹川,A,835,流心（中央）,0.06,千葉県,曇り,16.4,16.1,0.31,0.36,0.2,,>30.0,8,8.8,0.9,4.7,4,7.90E+03,,0.96,0.09,0.001,0.00006,0.0057,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.13,<0.03,0.53,<0.1,0.56,<0.005,,,,,,,0.12,,,,,4.9,,36,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,20170607,御腹川橋,御腹川,A,1130,流心（中央）,0.08,千葉県,曇り,24.6,19.1,0.42,0.26,0.17,,>30.0,8.1,9.2,<0.5,3.3,3,7.90E+03,,0.63,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
