地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候コード,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,大腸菌数,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン,ジブロモクロロメタン,ブロモホルム生成能,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,ＰＦОＳ,ＰＦОＳ（直鎖体）,ＰＦОＡ,ＰＦОＡ（直鎖体）,ＰＦОＳ及びＰＦОＡ,クロロホルム,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30080,20231108,東京湾　６,千葉港（乙）,B,1038,上層（表層）,0.5,千葉県,晴れ,20,21,10.7,,,4.6,8.1,6.7,,2.2,,<0.5,0.36,0.054,0.002,,,,8.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.07,,,0.08,,,,,,,,0.12,1.7,0.032,,4.9,1.4,1.2,,31.3,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20231108,東京湾　６,千葉港（乙）,B,1038,下層,9.7,千葉県,晴れ,20,20.9,10.7,,,4.6,8.1,6.3,,1.9,,,0.36,0.05,0.002,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.05,,,0.059,,,,,,,,0.09,,0.032,,,1.4,1.2,,31.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20231208,東京湾　６,千葉港（乙）,B,957,上層（表層）,0.5,千葉県,快晴,13,14.7,11,,,2,7.9,7.4,,2.3,,,0.63,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,0.33,,,0.4,,,,,,,,0.01,2,0.044,,5.4,1.3,1.1,,31.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20231208,東京湾　６,千葉港（乙）,B,957,下層,10,千葉県,快晴,13,14.3,11,,,2,7.9,7.3,,2,,,0.64,0.056,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.32,,,0.39,,,,,,,,0.01,,0.044,,,1.3,1.1,,31.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20240117,東京湾　６,千葉港（乙）,B,1027,上層（表層）,0.5,千葉県,快晴,5.5,10.1,11.4,,,2.2,8.1,9.4,,2.4,,<0.5,0.63,0.047,0.002,<0.00006,<0.0006,,<1.0E+00,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.036,0.35,,,0.38,<0.005,,,,,,,<0.01,1.9,0.022,,14,1.3,1,,31.7,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20240117,東京湾　６,千葉港（乙）,B,1027,下層,10.4,千葉県,快晴,5.5,10.6,11.4,,,2.2,8,8.8,,2.3,,,0.65,0.049,0.002,<0.00006,<0.0006,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.36,,,0.39,,,,,,,,0.01,,0.024,,,1.2,1,,32.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20240208,東京湾　６,千葉港（乙）,B,1011,上層（表層）,0.5,千葉県,晴れ,5.5,10.1,11,,,3.4,8.1,10,,2.8,,,0.66,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.38,,,0.41,,,,,,,,<0.01,1.5,0.012,,11,1.6,1,,31.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20240208,東京湾　６,千葉港（乙）,B,1011,下層,10,千葉県,晴れ,5.5,9.6,11,,,3.4,8,9,,2.5,,,0.66,0.043,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.35,,,0.37,,,,,,,,<0.01,,0.013,,,1.4,0.8,,31.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20240307,東京湾　６,千葉港（乙）,B,1341,上層（表層）,0.5,千葉県,晴れ,11,10.7,11.4,,,3.6,8.1,9.1,,2,,,0.59,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.32,,,0.34,,,,,,,,0.02,1.6,0.015,,9.6,1.4,1,,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30080,20240307,東京湾　６,千葉港（乙）,B,1341,下層,10.4,千葉県,晴れ,11,10.5,11.4,,,3.6,8.1,8.6,,1.7,,,0.59,0.035,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.32,,,0.34,,,,,,,,0.02,,0.013,,,1.4,1,,31.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20230421,東京湾　７,千葉港（甲）,C,935,上層（表層）,0.5,千葉県,晴れ,22.5,18.4,10,,,2.6,8.3,8.5,,3.5,,,0.35,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,<0.01,,,0.014,,,,,,,,0.02,2.1,<0.003,6.50E+03,25,2.1,1.4,,31.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20230421,東京湾　７,千葉港（甲）,C,935,下層,9,千葉県,晴れ,22.5,17.8,10,,,2.6,8.3,6.4,,3,,,0.34,0.029,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.01,,,0.017,,,,,,,,0.02,,<0.003,,,2.1,1.3,,31.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20230515,東京湾　７,千葉港（甲）,C,947,上層（表層）,0.5,千葉県,曇り,18.5,20.8,9.7,,,2.8,8.2,7.8,,3,,<0.5,0.88,0.066,0.002,,,,6.20E+01,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.31,,,0.33,,,,,,,,0.09,2.5,0.03,3.50E+03,8.4,2,1.5,,28.89,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20230515,東京湾　７,千葉港（甲）,C,947,下層,8.7,千葉県,曇り,18.5,18.3,9.7,,,2.8,8.1,3.6,,2.6,,,0.52,0.055,0.009,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.07,,,0.087,,,,,,,,0.1,,0.03,,,1.7,1.4,,31.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20230608,東京湾　７,千葉港（甲）,C,931,上層（表層）,0.5,千葉県,晴れ,26.5,23.9,10,,,1.3,8.8,12,,7.8,,,1.1,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.03,,,0.034,,,,,,,,<0.01,3.6,0.003,1.20E+04,100,6.1,2.3,,24.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20230608,東京湾　７,千葉港（甲）,C,931,下層,9,千葉県,晴れ,26.5,19.5,10,,,1.3,8.1,2.1,,2.8,,,0.53,0.083,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.02,,,0.027,,,,,,,,0.06,,0.051,,,1.8,1.4,,30.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20230710,東京湾　７,千葉港（甲）,C,1018,上層（表層）,0.5,千葉県,晴れ,30,27.1,10.5,,,1.8,8.4,6.2,,4.2,,<0.5,0.43,0.064,0.002,<0.00006,<0.0006,,3.00E+00,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.002,<0.01,,,0.012,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.01,3.1,0.006,9.40E+03,19,2.2,1.7,,26.45,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20230710,東京湾　７,千葉港（甲）,C,1018,下層,9.5,千葉県,晴れ,30,25.6,10.5,,,1.8,8.3,5.2,,3.1,,,0.36,0.054,0.003,<0.00006,<0.0006,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,<0.01,,,0.012,,,,,,,,0.05,,0.009,,,2.2,1.8,,28.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20230803,東京湾　７,千葉港（甲）,C,1003,上層（表層）,0.5,千葉県,晴れ,30,29.5,9,,,1.9,8.5,7.1,,4.4,,,0.48,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,0.01,3.4,0.008,9.40E+03,32,2.9,2.1,,27.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20230803,東京湾　７,千葉港（甲）,C,1003,下層,8,千葉県,晴れ,30,28.4,9,,,1.9,8.4,5.5,,3.9,,,0.46,0.084,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,0.06,,0.028,,,2.4,1.7,,27.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20230907,東京湾　７,千葉港（甲）,C,930,上層（表層）,0.5,千葉県,曇り,28.5,29.9,10.1,,,2.3,8.4,7,,4.3,,,0.4,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.02,,,0.025,,,,,,,,<0.01,3.1,0.017,4.20E+03,28,2.6,2,,27.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20230907,東京湾　７,千葉港（甲）,C,930,下層,9.1,千葉県,曇り,28.5,26.8,10.1,,,2.3,8.2,2.9,,2.7,,,0.35,0.073,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.01,,,0.016,,,,,,,,0.09,,0.043,,,1.8,1.5,,29.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20231005,東京湾　７,千葉港（甲）,C,917,上層（表層）,0.5,千葉県,曇り,21.5,24.7,10.2,,,3.1,7.9,4.8,,2.3,,,0.53,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,0.16,,,0.24,,,,,,,,<0.01,1.7,0.059,5.90E+03,13,1.5,1.2,,30.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20231005,東京湾　７,千葉港（甲）,C,917,下層,9.2,千葉県,曇り,21.5,23.8,10.2,,,3.1,7.9,2.2,,1.7,,,0.4,0.074,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.15,,,0.21,,,,,,,,<0.01,,0.062,,,1,1,,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20231108,東京湾　７,千葉港（甲）,C,1012,上層（表層）,0.5,千葉県,晴れ,20.5,21.8,9.6,,,4.3,8.1,6.3,,2.2,,<0.5,0.4,0.056,<0.001,,,,1.20E+01,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.08,,,0.093,,,,,,,,0.1,1.9,0.033,1.60E+03,4.4,1.4,1.2,,31.37,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20231108,東京湾　７,千葉港（甲）,C,1012,下層,8.6,千葉県,晴れ,20.5,20.7,9.6,,,4.3,8.1,5.6,,2.2,,,0.4,0.049,<0.001,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.08,,,0.092,,,,,,,,0.13,,0.027,,,1.4,1.3,,31.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20231208,東京湾　７,千葉港（甲）,C,940,上層（表層）,0.5,千葉県,快晴,13.5,15.1,10,,,3.3,7.9,7.2,,2.4,,,0.89,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069,0.48,,,0.54,,,,,,,,0.1,2.1,0.06,4.10E+02,4.7,1.3,1.3,,30.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20231208,東京湾　７,千葉港（甲）,C,940,下層,9,千葉県,快晴,13.5,14.4,10,,,3.3,7.9,7.2,,2,,,0.61,0.056,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.31,,,0.38,,,,,,,,0.04,,0.042,,,1.3,1.1,,31.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20240117,東京湾　７,千葉港（甲）,C,1001,上層（表層）,0.5,千葉県,快晴,5.5,10.8,10.5,,,1.8,8,9.3,,2.9,,<0.5,1.1,0.075,0.006,<0.00006,<0.0006,,1.00E+00,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.049,0.64,,,0.68,<0.005,,,,,,,0.15,2.5,0.048,1.20E+03,9.3,1.5,1.2,,29.06,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20240117,東京湾　７,千葉港（甲）,C,1001,下層,9.5,千葉県,快晴,5.5,10.1,10.5,,,1.8,8.1,9.1,,2.5,,,0.63,0.053,0.003,<0.00006,<0.0006,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.3,,,0.33,,,,,,,,0.02,,0.015,,,1.5,1,,31.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20240208,東京湾　７,千葉港（甲）,C,950,上層（表層）,0.5,千葉県,晴れ,5,11.3,10.1,,,3.2,8.1,9.8,,2.6,,,0.69,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.4,,,0.43,,,,,,,,0.01,1.5,0.014,1.10E+03,12,1.6,1,,31.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20240208,東京湾　７,千葉港（甲）,C,950,下層,9.1,千葉県,晴れ,5,9.5,10.1,,,3.2,8.1,9.4,,2.5,,,0.62,0.046,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.32,,,0.34,,,,,,,,<0.01,,0.008,,,1.4,0.9,,32.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20240307,東京湾　７,千葉港（甲）,C,1321,上層（表層）,0.5,千葉県,晴れ,11,12.5,10.4,,,3.3,8,8.8,,1.6,,,0.66,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.33,,,0.35,,,,,,,,0.02,1.5,0.016,1.40E+03,9.1,1.3,1,,31.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30090,20240307,東京湾　７,千葉港（甲）,C,1321,下層,9.4,千葉県,晴れ,11,10.6,10.4,,,3.3,8.1,8.5,,1.6,,,0.66,0.039,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.32,,,0.34,,,,,,,,0.01,,0.014,,,1.3,1.1,,31.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20230418,千葉　１,千葉港（甲）,C,940,上層（表層）,0.5,千葉市,曇り,14.8,16.9,6.8,,,2.2,8.5,8.5,,3.5,,<0.5,0.42,0.037,,,,,<1.0E+00,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.16,>30.0,,0.17,,,,,,,,0.01,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20230418,千葉　１,千葉港（甲）,C,940,下層,5.8,千葉市,曇り,14.8,16.5,6.8,,,2.2,8.5,7.8,,3.3,,,0.45,0.041,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.07,>30.0,,0.079,,,,,,,,0.02,,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20230418,千葉　１,千葉港（甲）,C,940,混合,,千葉市,曇り,14.8,16.3,6.8,,,2.2,,,,,,,,,,,,,,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20230509,千葉　１,千葉港（甲）,C,933,上層（表層）,0.5,千葉市,晴れ,17.7,18,8.6,,,2.8,8.3,6.5,,2.9,,,0.46,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.1,>30.0,,0.1,,,,,,,,0.07,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20230509,千葉　１,千葉港（甲）,C,933,下層,7.6,千葉市,晴れ,17.7,17.7,8.6,,,2.8,8.3,6.4,,2.5,,,0.45,0.052,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20230509,千葉　１,千葉港（甲）,C,933,混合,,千葉市,晴れ,17.7,17.9,8.6,,,2.8,,,,,,,,,0.003,<0.00006,<0.0006,,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,,,>30.0,,,,,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,<0.002,0.004,,,,,,,,,,,,,,,,,,,,,,,0.012,,,,,,,,,,,,,,,
30100,20230613,千葉　１,千葉港（甲）,C,940,上層（表層）,0.5,千葉市,曇り,24,21.3,8.4,,,1.9,8.2,4,,3,,<0.5,0.53,0.07,,,,,4.00E+01,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.07,>30.0,,0.091,,,,,,,,0.1,,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20230613,千葉　１,千葉港（甲）,C,940,下層,7.4,千葉市,曇り,24,20.1,8.4,,,1.9,8.1,2,,2.5,,,0.59,0.088,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.08,>30.0,,0.1,,,,,,,,0.12,,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20230613,千葉　１,千葉港（甲）,C,940,混合,,千葉市,曇り,24,20.8,8.4,,,1.9,,,,,,,,,,,,,,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.0002,<0.00004,0.03,0.0029,0.0000008,0.0000005,0.0000015,0.0000014,0.0000024,,<0.02,<0.003,<0.00004,<0.002,<0.001
30100,20230704,千葉　１,千葉港（甲）,C,940,上層（表層）,0.5,千葉市,曇り,28.6,27.1,8,,,1.6,8.5,8.2,,4.9,,,0.69,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.11,>30.0,,0.12,,,,,,,,0.08,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20230704,千葉　１,千葉港（甲）,C,940,下層,7,千葉市,曇り,28.6,24,8,,,1.6,8.1,2.6,,3.1,,,0.71,0.12,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20230704,千葉　１,千葉港（甲）,C,940,混合,,千葉市,曇り,28.6,25.4,8,,,1.6,,,,,,,,,,,,,,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20230809,千葉　１,千葉港（甲）,C,1002,上層（表層）,0.5,千葉市,晴れ,29.6,29.5,9,,,3,8.5,6.7,,5.1,,<0.5,0.72,0.14,,,,,7.30E+01,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,>30.0,,<0.012,,,,,,,,0.01,,<0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20230809,千葉　１,千葉港（甲）,C,1002,下層,8,千葉市,晴れ,29.6,27.8,9,,,3,8,3.8,,2.5,,,0.61,0.11,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.02,>30.0,,0.031,,,,,,,,0.13,,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20230809,千葉　１,千葉港（甲）,C,1002,混合,,千葉市,晴れ,29.6,28.6,9,,,3,,,,,,,,,0.004,0.0002,<0.0006,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,,,>30.0,,,,,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20230905,千葉　１,千葉港（甲）,C,1000,上層（表層）,0.5,千葉市,晴れ,31,28.6,9.4,,,2.3,8.4,6,,4.2,,,0.52,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.01,>30.0,,0.012,,,,,,,,0.08,,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20230905,千葉　１,千葉港（甲）,C,1000,下層,8.4,千葉市,晴れ,31,27.2,9.4,,,2.3,7.9,1.5,,3.3,,,0.69,0.17,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20230905,千葉　１,千葉港（甲）,C,1000,混合,,千葉市,晴れ,31,27.8,9.4,,,2.3,,,,,,,,,,,,,,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20231003,千葉　１,千葉港（甲）,C,936,上層（表層）,0.5,千葉市,,24.2,24.4,9.3,,,3.3,8,4.4,,2.8,,<0.5,0.58,0.086,,,,,4.00E+01,,,,,,,,,,,,,,,,,,,,,,,,,0.071,0.1,>30.0,,0.17,,,,,,,,0.09,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20231003,千葉　１,千葉港（甲）,C,936,下層,8.3,千葉市,,24.2,23.1,9.3,,,3.3,7.9,2.1,,2.3,,,0.69,0.099,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.16,>30.0,,0.24,,,,,,,,0.05,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20231003,千葉　１,千葉港（甲）,C,936,混合,,千葉市,,24.2,23.6,9.3,,,3.3,,,,,,,,,,,,,,,<0.1,<0.001,,,,,<0.0005,,,,,,,,,,,,,,,,,,,>30.0,,,<0.005,<0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20231114,千葉　１,千葉港（甲）,C,921,上層（表層）,0.5,千葉市,晴れ,13.5,18.2,8.5,,,2.1,8,6,,1.9,,,0.46,0.069,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.11,>30.0,,0.13,,,,,,,,0.11,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20231114,千葉　１,千葉港（甲）,C,921,下層,7.5,千葉市,晴れ,13.5,18,8.5,,,2.1,8,5.6,,1.5,,,0.39,0.072,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20231114,千葉　１,千葉港（甲）,C,921,混合,,千葉市,晴れ,13.5,17.4,8.5,,,2.1,,,,,,,,,0.006,0.00008,0.0019,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,,,>30.0,,,,,<0.01,<0.1,<0.1,<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20231205,千葉　１,千葉港（甲）,C,1010,上層（表層）,0.5,千葉市,曇り,8.8,14.8,8.1,,,3.5,8,7.1,,3.5,,<0.5,0.75,0.059,,,,7.1,1.00E+01,,,,,,,,,,,,,,,,,,,,,,,,,0.064,0.32,>30.0,,0.38,,,,,,,,0.03,,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20231205,千葉　１,千葉港（甲）,C,1010,下層,7.1,千葉市,曇り,8.8,14.2,8.1,,,3.5,8,7.1,,3.4,,,0.75,0.058,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,0.32,>30.0,,0.39,,,,,,,,0.03,,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,20231205,千葉　１,千葉港（甲）,C,1010,混合,,千葉市,曇り,8.8,14.4,8.1,,,3.5,,,,,,,,,,,,,,,<0.1,<0.001,,,,,,,,,,,,,,,,,,,,,,,,>30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
