地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域,透視度(河川･湖沼),ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30180,20180221,東京湾　１３,東京湾（１６）,A,1020,下層,19.9,千葉県,曇り,5.9,10.2,20.9,,,3,,8.2,8.5,,1.6,,,,0.55,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.29,,0.31,,,,,,,,0.04,,0.025,,,1.3,0.9,,32.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20180302,東京湾　１３,東京湾（１６）,A,1226,上層（表層）,0.5,千葉県,快晴,11.4,10.5,19.5,,,2.9,,8.4,12,,2.2,,<2.0E+00,,0.65,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.26,,0.29,,,,,,,,<0.01,1.7,0.012,4.10E+03,23,2.4,1.2,,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30180,20180302,東京湾　１３,東京湾（１６）,A,1230,下層,18.5,千葉県,快晴,11.4,10.2,19.5,,,2.9,,8.3,10,,2.1,,,,0.63,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.28,,0.3,,,,,,,,<0.01,,0.018,,,2,1,,32.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20170413,東京湾　１４,東京湾（１６）,A,1117,上層（表層）,0.5,千葉県,晴れ,13.5,14.1,19.5,,,2.6,,8.2,8.6,,2,,<2.0E+00,,0.54,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.15,,0.16,,,,,,,,<0.01,1.4,0.014,,3.4,1.4,1.2,,32.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20170413,東京湾　１４,東京湾（１６）,A,1120,下層,18.5,千葉県,晴れ,13.5,13.5,19.5,,,2.6,,8.2,7.8,,1.5,,,,0.43,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.14,,0.15,,,,,,,,<0.01,,0.019,,,1.1,1.1,,33.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20170509,東京湾　１４,東京湾（１６）,A,1021,上層（表層）,0.5,千葉県,曇り,19.7,18.1,19.3,,,3.1,,8.5,9.6,,4.4,,<2.0E+00,<0.5,0.61,0.035,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.05,,0.058,,,,,,,,<0.01,2.4,0.008,,17,2,1.5,,31.95,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20170509,東京湾　１４,東京湾（１６）,A,1026,下層,18.3,千葉県,曇り,19.7,15.8,19.3,,,3.1,,8.1,6.6,,2.1,,,,0.4,0.037,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.11,,0.12,,,,,,,,0.06,,0.02,,,1.2,1.1,,33.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20170607,東京湾　１４,東京湾（１６）,A,1024,上層（表層）,0.5,千葉県,曇り,22,21.3,19.1,,,2.9,,8.4,7.3,,3.9,,<2.0E+00,,0.52,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.02,,0.022,,,,,,,,0.04,2.7,0.01,,14,2,1.8,,30.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20170607,東京湾　１４,東京湾（１６）,A,1027,下層,18.1,千葉県,曇り,22,16.4,19.1,,,2.9,,7.9,2.9,,1.7,,,,0.66,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.18,,0.2,,,,,,,,0.16,,0.057,,,1.4,1.3,,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20170705,東京湾　１４,東京湾（１６）,A,1028,上層（表層）,0.5,千葉県,薄曇り,26.4,23.5,19.8,,,3.4,,8.4,8.9,,2.8,,<2.0E+00,<0.5,0.34,0.039,<0.001,0.00006,<0.0006,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.008,<0.01,,0.018,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,<0.0006,0.08,1.9,0.005,,10,3.1,1.8,,32.01,,<0.05,<0.002,<0.001,,,,,,<0.008,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,0.009,<0.0002,<0.00004,<0.02,0.0031,<0.02,<0.003,<0.00004,<0.002,<0.001
30190,20170705,東京湾　１４,東京湾（１６）,A,1033,下層,18.8,千葉県,薄曇り,26.4,19.2,19.8,,,3.4,,7.9,2.8,,1.5,,,,0.22,0.063,<0.001,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.1,,0.12,,,,,,,,0.1,,0.043,,,1.9,1.5,,33.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20170803,東京湾　１４,東京湾（１６）,A,1301,上層（表層）,0.5,千葉県,曇り,26.6,24,20.4,,,3.8,,8.2,6.6,,3.6,,<2.0E+00,,0.44,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.03,,0.041,,,,,,,,0.06,3,0.037,,10,2.5,1.8,,31.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20170803,東京湾　１４,東京湾（１６）,A,1310,下層,19.4,千葉県,曇り,26.6,22.9,20.4,,,3.8,,8.1,5.6,,1.6,,,,0.29,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.07,,0.087,,,,,,,,0.08,,0.04,,,1.2,1.2,,33.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20170911,東京湾　１４,東京湾（１６）,A,1030,上層（表層）,0.5,千葉県,晴れ,26.7,24.8,20,,,3.5,,8.5,10,,4,,<2.0E+00,,0.47,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,2.6,0.011,,7.6,2.6,1.5,,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20170911,東京湾　１４,東京湾（１６）,A,1034,下層,19,千葉県,晴れ,26.7,22.4,20,,,3.5,,8.2,5.5,,2.7,,,,0.48,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.05,,0.066,,,,,,,,0.01,,0.036,,,1.8,1.2,,32.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20171012,東京湾　１４,東京湾（１６）,A,1030,上層（表層）,0.5,千葉県,快晴,25.2,22.7,20.5,,,3.5,,8.4,9.8,,3.1,,<2.0E+00,,0.75,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.12,,0.12,,,,,,,,0.06,2.7,0.034,,26,2.3,1.2,,30.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20171012,東京湾　１４,東京湾（１６）,A,1033,下層,19.5,千葉県,快晴,25.2,21.3,20.5,,,3.5,,8.1,4.9,,1.8,,,,0.64,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.07,,0.089,,,,,,,,0.06,,0.041,,,0.9,0.9,,32.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20171120,東京湾　１４,東京湾（１６）,A,1030,上層（表層）,0.5,千葉県,曇り,9.1,16.1,19.6,,,4.6,,8.2,7.6,,1.8,,<2.0E+00,<0.5,0.58,0.043,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.32,,0.34,,,,,,,,<0.01,1.3,0.031,,7.3,1.4,0.9,,31.12,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20171120,東京湾　１４,東京湾（１６）,A,1034,下層,18.6,千葉県,曇り,9.1,18.2,19.6,,,4.6,,8.2,6.5,,1.4,,,,0.54,0.034,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.2,,0.22,,,,,,,,<0.01,,0.026,,,1.1,0.8,,32.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20171206,東京湾　１４,東京湾（１６）,A,1046,上層（表層）,0.5,千葉県,快晴,8.8,14.6,20.2,,,4.3,,8.2,8.2,,1.8,,<2.0E+00,,0.82,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.35,,0.38,,,,,,,,0.01,1.5,0.039,,5.1,1.2,0.6,,31.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20171206,東京湾　１４,東京湾（１６）,A,1050,下層,19.2,千葉県,快晴,8.8,15.8,20.2,,,4.3,,8.2,7,,1.5,,,,0.51,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.3,,0.33,,,,,,,,0.03,,0.035,,,1,0.5,,32.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20180116,東京湾　１４,東京湾（１６）,A,957,上層（表層）,0.5,千葉県,晴れ,8.5,10.1,20.7,,,5.3,,8.3,10,,2.3,,<2.0E+00,<0.5,0.47,0.031,0.002,<0.00006,<0.0006,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.033,0.29,,0.32,<0.005,,,,,,,0.03,1.2,0.016,,4.9,1.4,1.3,,32.57,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20180116,東京湾　１４,東京湾（１６）,A,1001,下層,19.7,千葉県,晴れ,8.5,10.4,20.7,,,5.3,,8.2,9.4,,1.8,,,,0.46,0.034,0.003,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.33,,0.36,,,,,,,,0.03,,0.018,,,1.3,1.2,,32.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20180221,東京湾　１４,東京湾（１６）,A,1035,上層（表層）,0.5,千葉県,曇り,6.1,9.5,20.5,,,3.2,,8.2,9.9,,2,,<2.0E+00,,0.61,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.32,,0.35,,,,,,,,0.03,1.3,0.021,,8.1,1.3,0.9,,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20180221,東京湾　１４,東京湾（１６）,A,1038,下層,19.5,千葉県,曇り,6.1,10.5,20.5,,,3.2,,8.2,8.6,,1.8,,,,0.48,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.28,,0.3,,,,,,,,0.04,,0.024,,,1.2,0.7,,32.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20180302,東京湾　１４,東京湾（１６）,A,1107,上層（表層）,0.5,千葉県,快晴,11.6,11.4,19.8,,,2.3,,8.3,10,,3.1,,4.90E+01,,0.54,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.22,,0.24,,,,,,,,<0.01,1.7,0.017,,16,1.9,1.1,,32.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30190,20180302,東京湾　１４,東京湾（１６）,A,1111,下層,18.8,千葉県,快晴,11.6,10.9,19.8,,,2.3,,8.3,9.7,,2.4,,,,0.51,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.18,,0.2,,,,,,,,<0.01,,0.017,,,1.5,1,,32.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20170413,東京湾　１５,東京湾（１２）,B,1107,上層（表層）,0.5,千葉県,晴れ,13.8,13.9,12,,,2.4,,8.2,8.8,,2.4,,,,0.6,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.17,,0.18,,,,,,,,0.06,1.8,0.02,1.50E+03,3.4,1.5,1.3,,30.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20170413,東京湾　１５,東京湾（１２）,B,1111,下層,11,千葉県,晴れ,13.8,13.4,12,,,2.4,,8.2,7.9,,1.8,,,,0.54,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.14,,0.15,,,,,,,,0.02,,0.015,,,1.2,1.1,,32.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20170509,東京湾　１５,東京湾（１２）,B,1035,上層（表層）,0.5,千葉県,曇り,19.4,18.5,12.4,,,3.2,,8.4,8.3,,3.9,,2.00E+00,<0.5,0.41,0.035,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.06,,0.062,,,,,,,,<0.01,2.4,0.011,7.40E+03,10,2,1.5,,31.46,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20170509,東京湾　１５,東京湾（１２）,B,1039,下層,11.4,千葉県,曇り,19.4,16.7,12.4,,,3.2,,8.3,7.2,,3.1,,,,0.36,0.03,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.07,,0.08,,,,,,,,0.05,,0.013,,,1.5,1.3,,32.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20170607,東京湾　１５,東京湾（１２）,B,1046,上層（表層）,0.5,千葉県,曇り,22.3,20.9,12.7,,,3.3,,8.4,7.6,,3.5,,,,0.41,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.03,,0.032,,,,,,,,0.02,2.7,0.007,3.30E+03,10,1.8,1.7,,31.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20170607,東京湾　１５,東京湾（１２）,B,1049,下層,11.7,千葉県,曇り,22.3,19.1,12.7,,,3.3,,8.2,4.5,,2.2,,,,0.55,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.04,,0.046,,,,,,,,0.05,,0.021,,,1.4,1.4,,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20170705,東京湾　１５,東京湾（１２）,B,1045,上層（表層）,0.5,千葉県,薄曇り,26.4,23.2,13.3,,,3.5,,8.4,9.2,,2.8,,<2.0E+00,<0.5,0.27,0.037,<0.001,<0.00006,<0.0006,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.005,<0.01,,0.015,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.08,1.8,0.005,9.60E+03,5,2.5,1.7,,32.21,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20170705,東京湾　１５,東京湾（１２）,B,1050,下層,12.3,千葉県,薄曇り,26.4,21.1,13.3,,,3.5,,8.2,8.1,,2.2,,,,0.75,0.049,<0.001,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.04,,0.053,,,,,,,,0.08,,0.018,,,2.1,1.6,,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20170803,東京湾　１５,東京湾（１２）,B,1248,上層（表層）,0.5,千葉県,曇り,26.4,24.6,12.8,,,4.3,,8.2,7,,3.9,,,,0.37,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.03,,0.039,,,,,,,,0.05,2.6,0.034,1.10E+04,10,2.6,1.7,,31.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20170803,東京湾　１５,東京湾（１２）,B,1253,下層,11.8,千葉県,曇り,26.4,23.2,12.8,,,4.3,,8.2,4.9,,2.7,,,,0.3,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.03,,0.037,,,,,,,,0.07,,0.032,,,2.1,1.4,,32.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20170911,東京湾　１５,東京湾（１２）,B,1042,上層（表層）,0.5,千葉県,晴れ,26.4,24.5,12.7,,,3.5,,8.4,9.8,,4,,,,0.46,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,2,0.01,8.30E+03,9.6,2.4,1.4,,31.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20170911,東京湾　１５,東京湾（１２）,B,1045,下層,11.7,千葉県,晴れ,26.4,22.5,12.7,,,3.5,,8.2,4.8,,2.9,,,,0.57,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.04,,0.053,,,,,,,,0.02,,0.033,,,1.8,1.2,,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20171012,東京湾　１５,東京湾（１２）,B,1042,上層（表層）,0.5,千葉県,快晴,25.2,22.6,13.5,,,3.5,,8.4,9.4,,3,,,,0.52,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.11,,0.11,,,,,,,,0.04,2.8,0.034,1.80E+04,22,1.9,1.2,,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20171012,東京湾　１５,東京湾（１２）,B,1044,下層,12.5,千葉県,快晴,25.2,22.3,13.5,,,3.5,,8.1,7.6,,1.9,,,,0.45,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.12,,0.14,,,,,,,,0.06,,0.045,,,1.3,1,,31.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20171120,東京湾　１５,東京湾（１２）,B,1044,上層（表層）,0.5,千葉県,曇り,9.2,16.1,13.1,,,4.6,,8.2,7.7,,2,,<2.0E+00,<0.5,0.62,0.039,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.25,,0.27,,,,,,,,<0.01,1,0.028,1.40E+03,8.3,1.3,0.9,,31.55,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20171120,東京湾　１５,東京湾（１２）,B,1047,下層,12.1,千葉県,曇り,9.2,18,13.1,,,4.6,,8.2,6.5,,1.2,,,,0.46,0.037,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.21,,0.23,,,,,,,,0.02,,0.027,,,1.2,0.8,,32.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20171206,東京湾　１５,東京湾（１２）,B,1104,上層（表層）,0.5,千葉県,快晴,9,14.9,12.5,,,5.3,,8.2,8.2,,2,,,,0.56,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,0.36,,0.4,,,,,,,,0.01,1.4,0.033,9.40E+02,5.4,1.2,0.5,,31.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20171206,東京湾　１５,東京湾（１２）,B,1109,下層,11.5,千葉県,快晴,9,15.2,12.5,,,5.3,,8.2,7.8,,1.6,,,,0.55,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.33,,0.36,,,,,,,,0.03,,0.034,,,1.1,0.7,,31.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20180116,東京湾　１５,東京湾（１２）,B,1011,上層（表層）,0.5,千葉県,晴れ,8.8,11.2,13.5,,,5.4,,8.3,10,,2.1,,<2.0E+00,<0.5,0.54,0.029,0.001,<0.00006,<0.0006,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.033,0.29,,0.32,<0.005,,,,,,,0.01,1.2,0.013,4.00E+03,7.8,1.3,1.1,,32.58,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20180116,東京湾　１５,東京湾（１２）,B,1015,下層,12.5,千葉県,晴れ,8.8,10.4,13.5,,,5.4,,8.2,9.6,,1.9,,,,0.51,0.035,0.002,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.31,,0.34,,,,,,,,0.02,,0.015,,,1.3,1.2,,32.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20180221,東京湾　１５,東京湾（１２）,B,1048,上層（表層）,0.5,千葉県,曇り,6.4,9.6,13.6,,,3.5,,8.3,9.5,,2,,,,0.51,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.28,,0.3,,,,,,,,0.01,1.1,0.018,3.90E+03,7.3,1.2,0.9,,32.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20180221,東京湾　１５,東京湾（１２）,B,1051,下層,12.6,千葉県,曇り,6.4,9.9,13.6,,,3.5,,8.3,9.2,,1.6,,,,0.52,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.23,,0.25,,,,,,,,0.02,,0.021,,,1.3,0.7,,32.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20180302,東京湾　１５,東京湾（１２）,B,1120,上層（表層）,0.5,千葉県,快晴,11.7,10.9,13.1,,,2.3,,8.3,10,,3,,,,0.57,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.23,,0.25,,,,,,,,<0.01,1.5,0.016,7.40E+03,17,1.9,1,,31.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30200,20180302,東京湾　１５,東京湾（１２）,B,1124,下層,12.1,千葉県,快晴,11.7,10.9,13.1,,,2.3,,8.3,9.5,,2.4,,,,0.49,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.2,,0.22,,,,,,,,<0.01,,0.015,,,1.4,1,,32.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30210,20170413,東京湾　１６,東京湾（２）,C,1048,上層（表層）,0.5,千葉県,晴れ,13.6,14.2,12.9,,,3.4,,8.2,8.7,,2.1,,,,0.56,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.17,,0.18,,,,,,,,0.08,1.6,0.019,,1,1.2,1.2,,31.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30210,20170413,東京湾　１６,東京湾（２）,C,1053,下層,11.9,千葉県,晴れ,13.6,13.5,12.9,,,3.4,,8.2,7.8,,1.7,,,,0.48,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.14,,0.15,,,,,,,,0.06,,0.018,,,1.2,1.1,,32.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30210,20170509,東京湾　１６,東京湾（２）,C,1055,上層（表層）,0.5,千葉県,曇り,20.2,18.1,16,,,3,,8.4,8.9,,4.1,,4.00E+00,<0.5,0.67,0.038,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.08,,0.098,,,,,,,,0.02,2.2,0.011,,12,1.9,1.4,,32.28,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30210,20170509,東京湾　１６,東京湾（２）,C,1100,下層,15,千葉県,曇り,20.2,17,16,,,3,,8.2,7.1,,2.6,,,,0.53,0.034,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.11,,0.12,,,,,,,,0.07,,0.013,,,1.4,1.2,,32.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30210,20170607,東京湾　１６,東京湾（２）,C,1110,上層（表層）,0.5,千葉県,曇り,22.5,21.5,13.6,,,3.2,,8.4,8.2,,2.7,,,,0.47,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.02,,0.023,,,,,,,,0.04,2.3,0.007,,8.6,1.8,1.6,,31.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30210,20170607,東京湾　１６,東京湾（２）,C,1113,下層,12.6,千葉県,曇り,22.5,19.7,13.6,,,3.2,,8.3,5.5,,2.1,,,,0.45,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.06,,0.069,,,,,,,,0.11,,0.02,,,1.5,1.4,,32.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30210,20170705,東京湾　１６,東京湾（２）,C,1102,上層（表層）,0.5,千葉県,薄曇り,26.4,24.6,14.2,,,2.5,,8.4,9.5,,3.7,,<2.0E+00,<0.5,0.4,0.046,<0.001,<0.00006,<0.0006,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.042,0.04,,0.082,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,<0.0006,0.31,2,0.012,,23,3.3,1.9,,31.87,,<0.05,<0.002,<0.001,,,,,,<0.008,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,0.009,<0.0002,<0.00004,<0.02,0.0025,<0.02,<0.003,<0.00004,<0.002,<0.001
30210,20170705,東京湾　１６,東京湾（２）,C,1107,下層,13.2,千葉県,薄曇り,26.4,21.7,14.2,,,2.5,,8.2,6,,2.3,,,,0.42,0.044,<0.001,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.02,,0.044,,,,,,,,0.13,,0.013,,,2.7,1.7,,32.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
